id,title,description,link,image_link,price,availability,condition,brand,google_product_category,additional_image_link
4579897217,"Barite, Huamalies Province Peru, 212 g, 13 x 6 x 5 cm | Museum Grade | Large Cabinet","A museum grade, large cabinet size piece of euhedral, blades of Barite (Baryte) on matrix. Collected from Huamalies Province, Peru, this piece measures 13 x 6 x 5 cm and weighs 212 grams and is an excellent example of this crystal habit of barite to add to any collection!",https://shop.hunterrockandmineral.com/piece/4579897217/,https://i.etsystatic.com/41028267/r/il/99aac5/8558011188/il_1140xN.8558011188_grrt.jpg,175.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/ae541e/8605869837/il_1140xN.8605869837_izw2.jpg,https://i.etsystatic.com/41028267/r/il/6fb70e/8558011356/il_1140xN.8558011356_tpjo.jpg,https://i.etsystatic.com/41028267/r/il/28879e/8605869985/il_1140xN.8605869985_qoij.jpg,https://i.etsystatic.com/41028267/r/il/a9728d/8558011464/il_1140xN.8558011464_eidx.jpg,https://i.etsystatic.com/41028267/r/il/6ef2da/8605870159/il_1140xN.8605870159_pjml.jpg,https://i.etsystatic.com/41028267/r/il/0d60df/8605870347/il_1140xN.8605870347_it0j.jpg,https://i.etsystatic.com/41028267/r/il/cf2869/8605870441/il_1140xN.8605870441_ptmi.jpg,https://i.etsystatic.com/41028267/r/il/e27b72/8605870539/il_1140xN.8605870539_tqxu.jpg"
4579863488,"Barite, Huamalies Province Peru, 911 g, 13 x 12 x 8 cm | Collector Grade | Large Cabinet","A collection grade, large cabinet size piece of euhedral, blades of Barite (Baryte) on matrix. Collected from Huamalies Province, Peru, this piece measures 13 x 12 x 8 cm and weighs 911 grams and is an excellent example of this crystal habit of barite to add to any collection!",https://shop.hunterrockandmineral.com/piece/4579863488/,https://i.etsystatic.com/41028267/r/il/9f2661/8558107070/il_1140xN.8558107070_dli9.jpg,225.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/db7dfb/8605502099/il_1140xN.8605502099_8b6q.jpg,https://i.etsystatic.com/41028267/r/il/fb09d8/8605502221/il_1140xN.8605502221_shtg.jpg,https://i.etsystatic.com/41028267/r/il/a28a4b/8557642568/il_1140xN.8557642568_attx.jpg,https://i.etsystatic.com/41028267/r/il/358c5d/8605502397/il_1140xN.8605502397_96w9.jpg,https://i.etsystatic.com/41028267/r/il/ae780a/8557642824/il_1140xN.8557642824_nja2.jpg,https://i.etsystatic.com/41028267/r/il/dc5391/8605502761/il_1140xN.8605502761_a0n7.jpg,https://i.etsystatic.com/41028267/r/il/5ff2b8/8557643072/il_1140xN.8557643072_hvb6.jpg,https://i.etsystatic.com/41028267/r/il/3a6ca6/8557643176/il_1140xN.8557643176_s1fh.jpg,https://i.etsystatic.com/41028267/r/il/939ca8/8557643274/il_1140xN.8557643274_mfmo.jpg"
4579861964,"Barite, Huamalies Province Peru, 601 g, 15 x 11 x 8 cm | Collector Grade | Large Cabinet","A collection grade, large cabinet size piece of euhedral, blades of Barite (Baryte) on matrix. Collected from Huamalies Province, Peru, this piece measures 15 x 11 x 8 cm and weighs 601 grams and is an excellent example of this crystal habit of barite to add to any collection!",https://shop.hunterrockandmineral.com/piece/4579861964/,https://i.etsystatic.com/41028267/r/il/cb5f01/8605491005/il_1140xN.8605491005_am6d.jpg,225.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/00fd66/8557631238/il_1140xN.8557631238_awoj.jpg,https://i.etsystatic.com/41028267/r/il/5b05f7/8557631372/il_1140xN.8557631372_24mu.jpg,https://i.etsystatic.com/41028267/r/il/46f8c9/8557631480/il_1140xN.8557631480_seka.jpg,https://i.etsystatic.com/41028267/r/il/f8b916/8557631574/il_1140xN.8557631574_5woi.jpg,https://i.etsystatic.com/41028267/r/il/e58c49/8605491551/il_1140xN.8605491551_98al.jpg,https://i.etsystatic.com/41028267/r/il/71adde/8605491629/il_1140xN.8605491629_hok8.jpg,https://i.etsystatic.com/41028267/r/il/f4a5fb/8557631846/il_1140xN.8557631846_2cwn.jpg,https://i.etsystatic.com/41028267/r/il/53a698/8557631908/il_1140xN.8557631908_f72w.jpg"
4579118658,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 135 g, 16 x 8 x 1 cm | Collector Grade | Large Cabinet","A collection grade specimen of transparent red garnets strewn in a matrix of graphite that measures 16 x 8 x 1 cm and weighs 135 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4579118658/,https://i.etsystatic.com/41028267/r/il/f91760/8599913185/il_1140xN.8599913185_g6rn.jpg,195.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/09fd3a/8552044202/il_1140xN.8552044202_413r.jpg,https://i.etsystatic.com/41028267/r/il/9fc1f2/8552044290/il_1140xN.8552044290_ifb8.jpg,https://i.etsystatic.com/41028267/r/il/70a2f3/8599913103/il_1140xN.8599913103_j51f.jpg,https://i.etsystatic.com/41028267/r/il/3b187a/8599913277/il_1140xN.8599913277_75v8.jpg,https://i.etsystatic.com/41028267/r/il/833745/8552044632/il_1140xN.8552044632_frng.jpg,https://i.etsystatic.com/41028267/r/il/e79a06/8552044814/il_1140xN.8552044814_19xy.jpg,https://i.etsystatic.com/41028267/r/il/d763a6/8552045060/il_1140xN.8552045060_21m6.jpg,https://i.etsystatic.com/41028267/r/il/04eea0/8599913981/il_1140xN.8599913981_ggnm.jpg,https://i.etsystatic.com/41028267/r/il/b2d9c5/8599914105/il_1140xN.8599914105_dag0.jpg"
4579117550,"Almandine Garnet with Graphite, Red Embers Mine Massachusetts, 120 g, 13 x 8 x 2 cm | Collector Grade | Large Cabinet","A collection grade specimen of transparent red garnets strewn in a matrix of graphite that measures 13 x 8 x 2 cm and weighs 120 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4579117550/,https://i.etsystatic.com/41028267/r/il/6836ae/8552036166/il_1140xN.8552036166_h189.jpg,300.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/bbac2e/8552036238/il_1140xN.8552036238_g34j.jpg,https://i.etsystatic.com/41028267/r/il/3503d1/8552036326/il_1140xN.8552036326_kpjh.jpg,https://i.etsystatic.com/41028267/r/il/069bb9/8552036464/il_1140xN.8552036464_olsc.jpg,https://i.etsystatic.com/41028267/r/il/f55fd7/8599905395/il_1140xN.8599905395_p02v.jpg,https://i.etsystatic.com/41028267/r/il/06b81d/8552036714/il_1140xN.8552036714_mu7r.jpg,https://i.etsystatic.com/41028267/r/il/2767c1/8599905659/il_1140xN.8599905659_f3me.jpg"
4579111957,"Fluorite, Huanggang Mine China, 1.4 kg, 25 x 11 x 8 cm | Statement Piece | Large Cabinet","A statement grade large cabinet size piece of blueberry fluorite on quartz from Huanggang Mine, Inner Mongolia, China. This piece is 25 x 11 x 8 cm and weighs 1442 grams. The signature deep blue fluorite crystals preferentially cover half the faces of the underlying quartz, making this an eye catching and unique statement piece to display.",https://shop.hunterrockandmineral.com/piece/4579111957/,https://i.etsystatic.com/41028267/r/il/e0ac7c/8552124212/il_1140xN.8552124212_g5gj.jpg,475.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/e78b0d/8552124874/il_1140xN.8552124874_2vns.jpg,https://i.etsystatic.com/41028267/r/il/89a9cb/8552124312/il_1140xN.8552124312_prbx.jpg,https://i.etsystatic.com/41028267/r/il/ad554b/8599992951/il_1140xN.8599992951_2ftk.jpg,https://i.etsystatic.com/41028267/r/il/0dd5c7/8599993229/il_1140xN.8599993229_pgvw.jpg,https://i.etsystatic.com/41028267/r/il/a9b4e5/8599993339/il_1140xN.8599993339_n58g.jpg,https://i.etsystatic.com/41028267/r/il/11abb4/8599993595/il_1140xN.8599993595_olsy.jpg,https://i.etsystatic.com/41028267/r/il/764a8e/8599993651/il_1140xN.8599993651_r1lc.jpg,https://i.etsystatic.com/41028267/r/il/3dfe27/8552125146/il_1140xN.8552125146_j83f.jpg,https://i.etsystatic.com/41028267/r/il/0e7949/8552125218/il_1140xN.8552125218_mt4e.jpg"
4579102737,"Almandine Garnet with Graphite, Red Embers Mine Massachusetts, 125 g, 15 x 8 x 1 cm | Collector Grade | Large Cabinet","A collection grade specimen of transparent red garnets strewn in a matrix of graphite that measures 15 x 8 x 1 cm and weighs 125 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4579102737/,https://i.etsystatic.com/41028267/r/il/0d3d9a/8552055692/il_1140xN.8552055692_849u.jpg,145.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/cd72f0/8552055766/il_1140xN.8552055766_7i48.jpg,https://i.etsystatic.com/41028267/r/il/efc550/8599924965/il_1140xN.8599924965_rqat.jpg,https://i.etsystatic.com/41028267/r/il/630ab2/8599925061/il_1140xN.8599925061_b0w7.jpg,https://i.etsystatic.com/41028267/r/il/57c3fc/8552056068/il_1140xN.8552056068_f65a.jpg,https://i.etsystatic.com/41028267/r/il/5ca40c/8599925311/il_1140xN.8599925311_bca7.jpg,https://i.etsystatic.com/41028267/r/il/60ada5/8552056230/il_1140xN.8552056230_6vhc.jpg,https://i.etsystatic.com/41028267/r/il/7ec242/8552056300/il_1140xN.8552056300_1q3f.jpg,https://i.etsystatic.com/41028267/r/il/94593f/8599925567/il_1140xN.8599925567_eg81.jpg"
4574677172,"Selenite, Naica Mine, Chihuahua, Mexico, 975 g, 14 x 11 x 5 cm | Collector Grade | Large Cabinet","A collection piece of vitreous, euhedral and geometric Selenite with visible inclusions from the renowned locality, Naica Mine, Saucillo, Chihuahua, Mexico. This large cabinet size piece is 14 x 11 x 5 cm and weighs 975 grams, and is an incredible addition to any collection or an eye catching statement piece in any home.",https://shop.hunterrockandmineral.com/piece/4574677172/,https://i.etsystatic.com/41028267/r/il/8781b5/8518893976/il_1140xN.8518893976_mvc9.jpg,375.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/6823b4/8566764817/il_1140xN.8566764817_3sm6.jpg,https://i.etsystatic.com/41028267/r/il/672599/8566764885/il_1140xN.8566764885_9gqj.jpg,https://i.etsystatic.com/41028267/r/il/c24f2c/8518894200/il_1140xN.8518894200_5mvw.jpg,https://i.etsystatic.com/41028267/r/il/b82ef3/8566765175/il_1140xN.8566765175_gpz5.jpg,https://i.etsystatic.com/41028267/r/il/f64fba/8566765377/il_1140xN.8566765377_hpkb.jpg,https://i.etsystatic.com/41028267/r/il/74729e/8518894686/il_1140xN.8518894686_sh42.jpg,https://i.etsystatic.com/41028267/r/il/5555be/8566765605/il_1140xN.8566765605_13lg.jpg"
4574675798,"Selenite, Naica Mine, Mexico, 2.9 kg, 29 x 19 x 12 cm | Statement Piece | Large Cabinet","A statement piece of vitreous, euhedral and geometric Selenite with visible inclusions from the renowned locality, Naica Mine, Saucillo, Chihuahua, Mexico. This large cabinet size piece is 29 x 19 x 12 cm and weighs 2930 grams, and is an incredible addition to any collection or an eye catching statement piece in any home.",https://shop.hunterrockandmineral.com/piece/4574675798/,https://i.etsystatic.com/41028267/r/il/43dc37/8518884584/il_1140xN.8518884584_s5p9.jpg,600.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/f9869a/8518884636/il_1140xN.8518884636_wmue.jpg,https://i.etsystatic.com/41028267/r/il/c9c90b/8518884686/il_1140xN.8518884686_7s6y.jpg,https://i.etsystatic.com/41028267/r/il/45b9ff/8566755257/il_1140xN.8566755257_ksiz.jpg,https://i.etsystatic.com/41028267/r/il/354649/8518884824/il_1140xN.8518884824_lhj3.jpg,https://i.etsystatic.com/41028267/r/il/c8bce8/8566755391/il_1140xN.8566755391_ienf.jpg,https://i.etsystatic.com/41028267/r/il/e3b47f/8566755479/il_1140xN.8566755479_pvih.jpg,https://i.etsystatic.com/41028267/r/il/fa896c/8566755567/il_1140xN.8566755567_1cyq.jpg"
4574674432,"Selenite, Naica Mine, Chihuahua, Mexico, 1.3 kg, 14 x 13 x 20 cm | Museum Grade | Large Cabinet","A museum piece of vitreous, euhedral and geometric Selenite with visible inclusions from the renowned locality, Naica Mine, Saucillo, Chihuahua, Mexico. This large cabinet size piece is 14 x 13 x 20 cm and weighs 1335 grams, and is an incredible addition to any collection or an eye catching statement piece in any home.",https://shop.hunterrockandmineral.com/piece/4574674432/,https://i.etsystatic.com/41028267/r/il/3e96b8/8566745025/il_1140xN.8566745025_lrur.jpg,700.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/af6cd5/8566745085/il_1140xN.8566745085_8owi.jpg,https://i.etsystatic.com/41028267/r/il/d22287/8518874698/il_1140xN.8518874698_3v4x.jpg,https://i.etsystatic.com/41028267/r/il/29ebb6/8518874802/il_1140xN.8518874802_cw09.jpg,https://i.etsystatic.com/41028267/r/il/7b51a5/8566745357/il_1140xN.8566745357_ilj9.jpg,https://i.etsystatic.com/41028267/r/il/c3deb9/8518874944/il_1140xN.8518874944_rgx9.jpg,https://i.etsystatic.com/41028267/r/il/5021e1/8566745573/il_1140xN.8566745573_5jfh.jpg"
4574606280,"Almandine Garnet with Graphite, Red Embers Mine Massachusetts, 65 g, 10 x 10 x 1 cm | Collector Grade | Cabinet","A collection grade specimen of transparent red garnets strewn in a matrix of graphite that measures 10 x 10 x 1 cm and weighs 65 grams. The garnets have been exfoliated by hand so they can be lit from behind. This cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574606280/,https://i.etsystatic.com/41028267/r/il/930477/8566268509/il_1140xN.8566268509_mva5.jpg,225.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/b03627/8566268675/il_1140xN.8566268675_s0g2.jpg,https://i.etsystatic.com/41028267/r/il/bfcaa4/8566268815/il_1140xN.8566268815_iscg.jpg,https://i.etsystatic.com/41028267/r/il/b87cf8/8518400144/il_1140xN.8518400144_ojmn.jpg,https://i.etsystatic.com/41028267/r/il/0a7dd1/8566268997/il_1140xN.8566268997_inmw.jpg,https://i.etsystatic.com/41028267/r/il/854285/8566269143/il_1140xN.8566269143_huwo.jpg,https://i.etsystatic.com/41028267/r/il/f0d135/8518400498/il_1140xN.8518400498_1vk2.jpg"
4574592503,"Grape Agate, Mamuju Indonesia, 370 g, 17 x 11 x 6 cm | Collector Grade | Large Cabinet","A collection grade, large cabinet size piece of grape agate collected in Mamuju, Indonesia, weighing 370 grams. The unique shapes and colors make it an eye-catching piece that is an excellent conversation starter or addition to any collection!",https://shop.hunterrockandmineral.com/piece/4574592503/,https://i.etsystatic.com/41028267/r/il/6a9665/8518428664/il_1140xN.8518428664_19js.jpg,130.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/086164/8518428740/il_1140xN.8518428740_g0ww.jpg,https://i.etsystatic.com/41028267/r/il/a20e2d/8518428828/il_1140xN.8518428828_4olb.jpg,https://i.etsystatic.com/41028267/r/il/90693f/8566297509/il_1140xN.8566297509_god0.jpg,https://i.etsystatic.com/41028267/r/il/09101c/8518428984/il_1140xN.8518428984_httv.jpg"
4574586781,"Grape Agate, Mamuju Indonesia, 1.5 kg, 29 x 12 x 8 cm | Statement Piece | Large Cabinet","A statement grade, large cabinet size piece of grape agate collected in Mamuju, Indonesia, weighing 1535 grams. The unique shapes and colors make it an eye-catching piece that is an excellent conversation starter or addition to any collection!",https://shop.hunterrockandmineral.com/piece/4574586781/,https://i.etsystatic.com/41028267/r/il/5613d6/8518389734/il_1140xN.8518389734_onze.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/184e9f/8518389824/il_1140xN.8518389824_6hz4.jpg,https://i.etsystatic.com/41028267/r/il/e237d5/8518389908/il_1140xN.8518389908_8ayh.jpg,https://i.etsystatic.com/41028267/r/il/a80287/8518389990/il_1140xN.8518389990_83yc.jpg,https://i.etsystatic.com/41028267/r/il/4c7f84/8518390076/il_1140xN.8518390076_tosp.jpg,https://i.etsystatic.com/41028267/r/il/9d4d8a/8566258959/il_1140xN.8566258959_qmvo.jpg,https://i.etsystatic.com/41028267/r/il/6688e3/8566259017/il_1140xN.8566259017_flrk.jpg,https://i.etsystatic.com/41028267/r/il/1529d6/8518390340/il_1140xN.8518390340_g6gx.jpg"
4574585625,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 150 g, 16 x 9 x 1 cm | Large Cabinet","A statement piece grade specimen of transparent red garnets strewn in a matrix of graphite that measures 16 x 9 x 1 cm and weighs 150 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574585625/,https://i.etsystatic.com/41028267/r/il/847f93/8518381270/il_1140xN.8518381270_t6m9.jpg,570.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/4652e5/8518381414/il_1140xN.8518381414_pooj.jpg,https://i.etsystatic.com/41028267/r/il/c7afc8/8566250463/il_1140xN.8566250463_8be7.jpg,https://i.etsystatic.com/41028267/r/il/f646bc/8518381688/il_1140xN.8518381688_4fv6.jpg,https://i.etsystatic.com/41028267/r/il/6fb00a/8518381816/il_1140xN.8518381816_bwim.jpg,https://i.etsystatic.com/41028267/r/il/42ef98/8566250827/il_1140xN.8566250827_a0rn.jpg"
4574583413,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 385 g, 22 x 17 x 1 cm | Statement Piece | Large Cabinet","A statement grade specimen of transparent red garnets strewn in a matrix of graphite that measures 22 x 17 x 1 cm and weighs 385 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574583413/,https://i.etsystatic.com/41028267/r/il/e13637/8518365160/il_1140xN.8518365160_eia7.jpg,1275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/6b4fa8/8566234679/il_1140xN.8566234679_dchd.jpg,https://i.etsystatic.com/41028267/r/il/61cdb2/8518365454/il_1140xN.8518365454_adnb.jpg,https://i.etsystatic.com/41028267/r/il/55ed9e/8518365608/il_1140xN.8518365608_kwe4.jpg,https://i.etsystatic.com/41028267/r/il/4856a9/8566235423/il_1140xN.8566235423_83pl.jpg,https://i.etsystatic.com/41028267/r/il/49f284/8566235535/il_1140xN.8566235535_p276.jpg,https://i.etsystatic.com/41028267/r/il/17d708/8566235657/il_1140xN.8566235657_1i6z.jpg,https://i.etsystatic.com/41028267/r/il/a2e651/8566235831/il_1140xN.8566235831_8te4.jpg"
4574570123,"Almandine Garnet with Graphite, Red Embers Mine Massachusetts, 470 g, 24 x 16 x 1 cm | Statement Piece | Large Cabinet","A statement grade specimen of transparent red garnets strewn in a matrix of graphite that measures 24 x 16 x 1 cm and weighs 470 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574570123/,https://i.etsystatic.com/41028267/r/il/21d03f/8566140141/il_1140xN.8566140141_se26.jpg,1425.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/d483cd/8518269844/il_1140xN.8518269844_mft2.jpg,https://i.etsystatic.com/41028267/r/il/1a7492/8518269996/il_1140xN.8518269996_m3ft.jpg,https://i.etsystatic.com/41028267/r/il/7a7518/8518270178/il_1140xN.8518270178_8ogm.jpg,https://i.etsystatic.com/41028267/r/il/b7d051/8566139765/il_1140xN.8566139765_q6fw.jpg,https://i.etsystatic.com/41028267/r/il/5973d0/8518270496/il_1140xN.8518270496_c0fx.jpg"
4574559925,"Grape Agate, Mamuju Indonesia, 995 g, 27 x 9 x 9 cm | Collector Grade | Large Cabinet","A collection grade, large cabinet size piece of grape agate collected in Mamuju, Indonesia, weighing 995 grams. The unique shapes and colors make it an eye-catching piece that is an excellent conversation starter or addition to any collection!",https://shop.hunterrockandmineral.com/piece/4574559925/,https://i.etsystatic.com/41028267/r/il/ac50fe/8518196748/il_1140xN.8518196748_j9jt.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/646c9e/8518196864/il_1140xN.8518196864_crdk.jpg,https://i.etsystatic.com/41028267/r/il/635c00/8566066459/il_1140xN.8566066459_q8wm.jpg,https://i.etsystatic.com/41028267/r/il/f664b1/8566066531/il_1140xN.8566066531_kh1g.jpg,https://i.etsystatic.com/41028267/r/il/5bf477/8566066563/il_1140xN.8566066563_cfj0.jpg"
4574553567,"Grape Agate, Mamuju Indonesia, 1.3 kg, 25 x 13 x 8 cm | Collector Grade | Large Cabinet","A collection grade, large cabinet size piece of grape agate collected in Mamuju, Indonesia, weighing 1334 grams. The unique shapes and colors make it an eye-catching piece that is an excellent conversation starter or addition to any collection!",https://shop.hunterrockandmineral.com/piece/4574553567/,https://i.etsystatic.com/41028267/r/il/ef8987/8566021427/il_1140xN.8566021427_k96e.jpg,275.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/ea268c/8566021497/il_1140xN.8566021497_3d75.jpg,https://i.etsystatic.com/41028267/r/il/cab05d/8518152018/il_1140xN.8518152018_7ozi.jpg,https://i.etsystatic.com/41028267/r/il/e751ca/8566021639/il_1140xN.8566021639_kc31.jpg,https://i.etsystatic.com/41028267/r/il/51dd31/8518152174/il_1140xN.8518152174_qwjt.jpg"
4574552844,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 220 g, 15 x 13 x 1 cm | Museum Grade | Large Cabinet","A museum grade specimen of transparent red garnets strewn in a matrix of graphite that measures 15 x 13 x 1 cm and weighs 220 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574552844/,https://i.etsystatic.com/41028267/r/il/a36410/8518012444/il_1140xN.8518012444_evfu.jpg,1350.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/2371a2/8565881029/il_1140xN.8565881029_dlic.jpg,https://i.etsystatic.com/41028267/r/il/7a9dc1/8518012106/il_1140xN.8518012106_ctll.jpg,https://i.etsystatic.com/41028267/r/il/13c9bf/8518012218/il_1140xN.8518012218_pvkc.jpg,https://i.etsystatic.com/41028267/r/il/bd55aa/8518012284/il_1140xN.8518012284_cxpg.jpg,https://i.etsystatic.com/41028267/r/il/44a0e3/8565881439/il_1140xN.8565881439_tugu.jpg,https://i.etsystatic.com/41028267/r/il/1721ee/8518012542/il_1140xN.8518012542_f01s.jpg,https://i.etsystatic.com/41028267/r/il/9611c5/8518012592/il_1140xN.8518012592_k2tg.jpg,https://i.etsystatic.com/41028267/r/il/14f643/8565900331/il_1140xN.8565900331_8s06.jpg,https://i.etsystatic.com/41028267/r/il/a35a7d/8518031084/il_1140xN.8518031084_ome4.jpg,https://i.etsystatic.com/41028267/r/il/fac773/8518031158/il_1140xN.8518031158_6h8s.jpg"
4574549045,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 210 g, 16 x 14 x 1 cm | Collector Grade | Large Cabinet","A collection grade specimen of transparent red garnets strewn in a matrix of graphite that measures 16 x 14 x 1 cm and weighs 210 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574549045/,https://i.etsystatic.com/41028267/r/il/dd9498/8518120978/il_1140xN.8518120978_rdvs.jpg,325.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/7b13cc/8518120778/il_1140xN.8518120778_mfrf.jpg,https://i.etsystatic.com/41028267/r/il/9858c9/8518120892/il_1140xN.8518120892_i6bo.jpg,https://i.etsystatic.com/41028267/r/il/a1f809/8565990719/il_1140xN.8565990719_grlg.jpg"
4574538831,"Almandine Garnet with Graphite and Dravite, Red Embers Mine Massachusetts, 240 g, 17 x 12 x 1 cm | Large Cabinet","A grade specimen of transparent red garnets strewn in a matrix of graphite that measures 17 x 12 x 1 cm and weighs 240 grams. The garnets have been exfoliated by hand so they can be lit from behind. This large cabinet specimen was collected from Red Embers Mine, Erving, Massachusetts, USA, a world-unique location, and will make an incredible, eye catching addition to any collection.",https://shop.hunterrockandmineral.com/piece/4574538831/,https://i.etsystatic.com/41028267/r/il/596e18/8565916911/il_1140xN.8565916911_8l4f.jpg,630.00 USD,in stock,new,Hunter Rock and Mineral,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Rocks & Fossils,"https://i.etsystatic.com/41028267/r/il/d19322/8565917417/il_1140xN.8565917417_751s.jpg,https://i.etsystatic.com/41028267/r/il/96cc37/8565916777/il_1140xN.8565916777_3ic1.jpg,https://i.etsystatic.com/41028267/r/il/50a6bb/8518047196/il_1140xN.8518047196_s5yo.jpg,https://i.etsystatic.com/41028267/r/il/2d5f99/8565917151/il_1140xN.8565917151_6uvl.jpg"
